ISO,Year,Item,FIi
BGR,2017,Cinnamon (cannella),0.164
BGR,2017,Cloves,0.006
BGR,2017,"Cocoa, beans",2.217
BGR,2017,Coconuts,0.094
BGR,2017,"Coffee, green",29.069
BGR,2017,"Cow peas, dry",0.01
BGR,2017,Cranberries,0.20700000000000002
BGR,2017,Cucumbers and gherkins,20.37
BGR,2017,Currants,0.064
BGR,2017,Dates,1.451
BGR,2017,Eggplants (aubergines),3.099
BGR,2017,"Eggs, hen, in shell",6.347
BGR,2017,"Eggs, other bird, in shell",1.1
BGR,2017,"Fat, buffaloes",0.0
BGR,2017,"Fat, cattle",0.229
BGR,2017,"Fat, goats",0.0
BGR,2017,"Fat, pigs",13.363
BGR,2017,"Fat, sheep",0.0
BGR,2017,Figs,0.247
BGR,2017,"Fruit, citrus nes",0.136
BGR,2017,"Fruit, fresh nes",2.066
BGR,2017,"Fruit, stone nes",0.0
BGR,2017,Garlic,1.3820000000000001
BGR,2017,Ginger,0.418
BGR,2017,Grapefruit (inc. pomelos),11.84
BGR,2017,Grapes,10.73
BGR,2017,"Groundnuts, with shell",0.7030000000000001
BGR,2017,"Hazelnuts, with shell",0.023
BGR,2017,Hempseed,0.105
BGR,2017,"Honey, natural",2.278
BGR,2017,Kiwi fruit,3.395
BGR,2017,Kola nuts,0.0
BGR,2017,"Leeks, other alliaceous vegetables",1.871
BGR,2017,Lemons and limes,23.976
BGR,2017,Lentils,5.852
BGR,2017,Lettuce and chicory,3.539
BGR,2017,Linseed,1.216
BGR,2017,Maize,356.156
BGR,2017,"Maize, green",2.602
BGR,2017,"Mangoes, mangosteens, guavas",0.29
BGR,2017,Maté,0.045
BGR,2017,Meat nes,0.009000000000000001
BGR,2017,"Meat, ass",0.0
BGR,2017,"Meat, bird nes",0.0
BGR,2017,"Meat, buffalo",0.0
BGR,2017,"Meat, cattle",1.749
BGR,2017,"Meat, chicken",96.121
BGR,2017,"Meat, duck",0.056
BGR,2017,"Meat, game",0.027
BGR,2017,"Meat, goat",0.014
BGR,2017,"Meat, goose and guinea fowl",0.027
BGR,2017,"Meat, horse",2.118
BGR,2017,"Meat, pig",56.171
BGR,2017,"Meat, rabbit",0.304
BGR,2017,"Meat, sheep",0.903
BGR,2017,"Meat, turkey",7.481
BGR,2017,"Melons, other (inc.cantaloupes)",5.972
BGR,2017,Melonseed,0.002
BGR,2017,"Milk, whole fresh buffalo",0.0
BGR,2017,"Milk, whole fresh cow",51.391
BGR,2017,"Milk, whole fresh goat",0.0
BGR,2017,"Milk, whole fresh sheep",0.0
BGR,2017,Millet,2.351
BGR,2017,Mushrooms and truffles,5.716
BGR,2017,Mustard seed,0.085
BGR,2017,"Nutmeg, mace and cardamoms",0.017
BGR,2017,Nuts nes,0.055
BGR,2017,Oats,0.14
BGR,2017,Offals nes,0.273
BGR,2017,"Offals, edible, buffaloes",0.0
BGR,2017,"Offals, edible, cattle",2.138
BGR,2017,"Offals, edible, goats",0.0
BGR,2017,"Offals, horses",0.32
BGR,2017,"Offals, liver chicken",7.134
BGR,2017,"Offals, liver duck",0.016
BGR,2017,"Offals, liver geese",0.0
BGR,2017,"Offals, liver turkeys",0.0
BGR,2017,"Offals, pigs, edible",7.9270000000000005
BGR,2017,"Offals, sheep,edible",0.906
BGR,2017,Oilseeds nes,1.978
BGR,2017,Olives,1.083
BGR,2017,"Onions, dry",24.801000000000002
BGR,2017,"Onions, shallots, green",0.542
BGR,2017,Oranges,32.867
BGR,2017,Papayas,0.064
BGR,2017,Peaches and nectarines,27.703
BGR,2017,Pears,4.906
BGR,2017,"Peas, dry",1.342
BGR,2017,"Peas, green",0.094
BGR,2017,Pepper (piper spp.),0.856
BGR,2017,Persimmons,0.339
BGR,2017,Pigeon peas,0.001
BGR,2017,Pineapples,1.923
BGR,2017,Pistachios,0.262
BGR,2017,Plantains and others,7.837
BGR,2017,Plums and sloes,0.608
BGR,2017,Poppy seed,0.067
BGR,2017,Potatoes,37.279
BGR,2017,Pulses nes,0.047
BGR,2017,"Pumpkins, squash and gourds",5.28
BGR,2017,Quinces,0.844
BGR,2017,Quinoa,0.292
BGR,2017,Rapeseed,42.751
BGR,2017,Raspberries,0.014
BGR,2017,"Rice, paddy",5.288
BGR,2017,Roots and tubers nes,0.01
BGR,2017,Rye,0.026000000000000002
BGR,2017,Safflower seed,0.368
BGR,2017,Sesame seed,2.166
BGR,2017,"Snails, not sea",0.064
BGR,2017,Sorghum,0.168
BGR,2017,Soybeans,4.641
BGR,2017,Spices nes,0.742
BGR,2017,Spinach,0.675
BGR,2017,Strawberries,2.84
BGR,2017,Sugar beet,0.0
BGR,2017,Sugar cane,0.001
BGR,2017,Sunflower seed,178.272
BGR,2017,Sweet corn frozen,2.831
BGR,2017,Sweet corn prep or preserved,2.117
BGR,2017,Sweet potatoes,1.062
BGR,2017,"Tangerines, mandarins, clementines, satsumas",27.684
BGR,2017,Tea,0.8210000000000001
BGR,2017,Tomatoes,75.656
BGR,2017,Triticale,0.033
BGR,2017,Vanilla,0.005
BGR,2017,"Vegetables, fresh nes",1.699
BGR,2017,"Vegetables, leguminous nes",0.019
BGR,2017,Vetches,0.0
BGR,2017,"Walnuts, with shell",0.40700000000000003
BGR,2017,Watermelons,33.279
BGR,2017,Wheat,60.519
BGR,2017,Yams,0.024
BGR,2017,Yautia (cocoyam),0.15
BGR,2018,"Almonds, with shell",0.151
BGR,2018,"Anise, badian, fennel, coriander",1.7730000000000001
BGR,2018,Apples,42.929
BGR,2018,Apricots,4.721
BGR,2018,Areca nuts,0.0
BGR,2018,Artichokes,0.042
BGR,2018,Asparagus,0.088
BGR,2018,Avocados,2.2960000000000003
BGR,2018,Bambara beans,0.0
BGR,2018,Bananas,43.812
BGR,2018,Barley,0.429
BGR,2018,"Beans, dry",19.481
BGR,2018,"Beans, green",0.198
BGR,2018,Berries nes,0.121
BGR,2018,Blueberries,0.021
BGR,2018,"Brazil nuts, with shell",0.032
BGR,2018,"Broad beans, horse beans, dry",0.024
BGR,2018,Buckwheat,0.126
BGR,2018,Cabbages and other brassicas,11.128
BGR,2018,Canary seed,0.198
BGR,2018,Carobs,0.013000000000000001
BGR,2018,Carrots and turnips,18.933
BGR,2018,"Cashew nuts, with shell",0.108
BGR,2018,Castor oil seed,0.013000000000000001
BGR,2018,Cauliflowers and broccoli,1.095
BGR,2018,Cereals nes,0.013000000000000001
BGR,2018,Cherries,2.363
BGR,2018,"Cherries, sour",1.539
BGR,2018,Chestnut,0.256
BGR,2018,Chick peas,1.435
BGR,2018,Chicory roots,0.0
BGR,2018,"Chillies and peppers, dry",2.652
BGR,2018,"Chillies and peppers, green",31.353
BGR,2018,Cinnamon (cannella),0.128
BGR,2018,Cloves,0.005
BGR,2018,"Cocoa, beans",15.305
BGR,2018,Coconuts,0.221
BGR,2018,"Coffee, green",29.964000000000002
BGR,2018,"Cow peas, dry",0.025
BGR,2018,Cranberries,0.223
BGR,2018,Cucumbers and gherkins,29.359
BGR,2018,Currants,0.037
BGR,2018,Dates,1.766
BGR,2018,Eggplants (aubergines),3.1950000000000003
BGR,2018,"Eggs, hen, in shell",6.349
BGR,2018,"Eggs, other bird, in shell",2.604
BGR,2018,"Fat, buffaloes",0.0
BGR,2018,"Fat, cattle",0.115
BGR,2018,"Fat, goats",0.0
BGR,2018,"Fat, pigs",12.984
BGR,2018,"Fat, sheep",0.0
BGR,2018,Figs,0.916
BGR,2018,"Fruit, citrus nes",0.152
BGR,2018,"Fruit, fresh nes",2.352
BGR,2018,"Fruit, stone nes",0.0
BGR,2018,Garlic,0.984
BGR,2018,Ginger,0.597
BGR,2018,Grapefruit (inc. pomelos),18.066
BGR,2018,Grapes,10.356
BGR,2018,"Groundnuts, with shell",0.159
BGR,2018,"Hazelnuts, with shell",0.0
BGR,2018,Hempseed,0.374
BGR,2018,"Honey, natural",1.6520000000000001
BGR,2018,Kiwi fruit,3.745
BGR,2018,Kola nuts,0.0
BGR,2018,"Leeks, other alliaceous vegetables",1.743
BGR,2018,Lemons and limes,34.217
BGR,2018,Lentils,4.421
BGR,2018,Lettuce and chicory,3.89
BGR,2018,Linseed,1.313
BGR,2018,Maize,22.403
BGR,2018,"Maize, green",5.143
BGR,2018,"Mangoes, mangosteens, guavas",0.381
BGR,2018,Maté,0.0
BGR,2018,Meat nes,0.004
BGR,2018,"Meat, ass",0.0
BGR,2018,"Meat, bird nes",0.0
BGR,2018,"Meat, buffalo",0.0
BGR,2018,"Meat, cattle",1.414
BGR,2018,"Meat, chicken",96.874
BGR,2018,"Meat, duck",0.039
BGR,2018,"Meat, game",0.061
BGR,2018,"Meat, goat",0.031
BGR,2018,"Meat, goose and guinea fowl",0.04
BGR,2018,"Meat, horse",2.076
BGR,2018,"Meat, pig",55.475
BGR,2018,"Meat, rabbit",0.31
BGR,2018,"Meat, sheep",0.882
BGR,2018,"Meat, turkey",6.53
BGR,2018,"Melons, other (inc.cantaloupes)",7.008
BGR,2018,Melonseed,0.002
BGR,2018,"Milk, whole fresh buffalo",0.0
BGR,2018,"Milk, whole fresh cow",50.529
BGR,2018,"Milk, whole fresh goat",0.0
BGR,2018,"Milk, whole fresh sheep",0.0
BGR,2018,Millet,0.308
BGR,2018,Mushrooms and truffles,5.554
BGR,2018,Mustard seed,0.128
BGR,2018,"Nutmeg, mace and cardamoms",0.019
BGR,2018,Nuts nes,0.047
BGR,2018,Oats,0.297
BGR,2018,Offals nes,0.053
BGR,2018,"Offals, edible, buffaloes",0.0
BGR,2018,"Offals, edible, cattle",2.093
BGR,2018,"Offals, edible, goats",0.0
BGR,2018,"Offals, horses",0.077
BGR,2018,"Offals, liver chicken",6.807
BGR,2018,"Offals, liver duck",0.03
BGR,2018,"Offals, liver geese",0.001
BGR,2018,"Offals, liver turkeys",0.0
BGR,2018,"Offals, pigs, edible",6.639
BGR,2018,"Offals, sheep,edible",0.809
BGR,2018,Oilseeds nes,1.209
BGR,2018,Olives,0.433
BGR,2018,"Onions, dry",30.145
BGR,2018,"Onions, shallots, green",0.018000000000000002
BGR,2018,Oranges,41.359
BGR,2018,Papayas,0.013000000000000001
BGR,2018,Peaches and nectarines,23.625
BGR,2018,Pears,4.3500000000000005
BGR,2018,"Peas, dry",0.608
BGR,2018,"Peas, green",0.012
BGR,2018,Pepper (piper spp.),0.885
BGR,2018,Persimmons,0.388
BGR,2018,Pineapples,2.536
BGR,2018,Pistachios,0.323
BGR,2018,Plantains and others,8.903
BGR,2018,Plums and sloes,1.932
BGR,2018,Poppy seed,0.063
BGR,2018,Potatoes,42.507
BGR,2018,Pulses nes,0.046
BGR,2018,"Pumpkins, squash and gourds",6.69
BGR,2018,Quinces,0.167
BGR,2018,Quinoa,0.319
BGR,2018,Rapeseed,13.086
BGR,2018,Raspberries,0.011
BGR,2018,"Rice, paddy",5.058
BGR,2018,Roots and tubers nes,0.008
BGR,2018,Rye,0.04
BGR,2018,Safflower seed,0.337
BGR,2018,Sesame seed,1.933
BGR,2018,"Snails, not sea",0.016
BGR,2018,Sorghum,0.537
BGR,2018,Soybeans,0.489
BGR,2018,Spices nes,0.837
BGR,2018,Spinach,0.605
BGR,2018,Strawberries,2.487
BGR,2018,Sugar beet,0.0
BGR,2018,Sugar cane,0.005
BGR,2018,Sunflower seed,327.135
BGR,2018,Sweet corn frozen,3.1870000000000003
BGR,2018,Sweet corn prep or preserved,2.267
BGR,2018,Sweet potatoes,0.395
BGR,2018,"Tangerines, mandarins, clementines, satsumas",34.021
BGR,2018,Tea,1.163
BGR,2018,Tomatoes,88.281
BGR,2018,Triticale,0.106
BGR,2018,Vanilla,0.005
BGR,2018,"Vegetables, fresh nes",1.236
BGR,2018,"Vegetables, leguminous nes",0.006
BGR,2018,Vetches,0.0
BGR,2018,"Walnuts, with shell",0.154
BGR,2018,Watermelons,29.809
BGR,2018,Wheat,49.684
BGR,2018,Yautia (cocoyam),0.002
BHS,2014,"Almonds, with shell",0.004
BHS,2014,"Anise, badian, fennel, coriander",0.003
BHS,2014,Apples,0.6990000000000001
BHS,2014,Apricots,0.013000000000000001
BHS,2014,Areca nuts,0.0
BHS,2014,Artichokes,0.005
BHS,2014,Asparagus,0.139
BHS,2014,Avocados,0.115
BHS,2014,Bambara beans,0.0
BHS,2014,Bananas,1.48
BHS,2014,Barley,0.0
BHS,2014,"Beans, dry",0.117
BHS,2014,"Beans, green",0.079
BHS,2014,Berries nes,0.011
BHS,2014,"Brazil nuts, with shell",0.001
BHS,2014,"Broad beans, horse beans, dry",0.0
BHS,2014,Buckwheat,0.0
BHS,2014,Cabbages and other brassicas,0.31
BHS,2014,Canary seed,0.0
BHS,2014,Carrots and turnips,0.267
BHS,2014,"Cashew nuts, with shell",0.0
BHS,2014,Cassava,0.0
BHS,2014,Castor oil seed,0.0
BHS,2014,Cauliflowers and broccoli,0.329
BHS,2014,Cereals nes,0.004
BHS,2014,Cherries,0.07100000000000001
BHS,2014,"Cherries, sour",0.003
BHS,2014,Chestnut,0.001
BHS,2014,Chick peas,0.0
BHS,2014,"Chillies and peppers, dry",0.0
BHS,2014,"Chillies and peppers, green",0.68
BHS,2014,Cinnamon (cannella),0.006
BHS,2014,Cloves,0.003
BHS,2014,"Cocoa, beans",0.001
BHS,2014,Coconuts,0.031
BHS,2014,"Coffee, green",0.157
BHS,2014,Cucumbers and gherkins,0.056
BHS,2014,Currants,0.002
BHS,2014,Dates,0.01
BHS,2014,Eggplants (aubergines),0.062
BHS,2014,"Eggs, hen, in shell",0.867
BHS,2014,"Eggs, other bird, in shell",0.135
BHS,2014,"Fat, cattle",0.002
BHS,2014,"Fat, goats",0.0
BHS,2014,"Fat, pigs",0.002
BHS,2014,"Fat, sheep",0.0
BHS,2014,Figs,0.001
BHS,2014,Fonio,0.001
BHS,2014,"Fruit, citrus nes",0.0
BHS,2014,"Fruit, fresh nes",0.041
BHS,2014,"Fruit, stone nes",0.018000000000000002
BHS,2014,"Fruit, tropical fresh nes",0.0
BHS,2014,Garlic,0.094
BHS,2014,Ginger,0.024
BHS,2014,Grapefruit (inc. pomelos),0.099
BHS,2014,Grapes,0.838
BHS,2014,"Groundnuts, with shell",0.007
BHS,2014,"Hazelnuts, with shell",0.0
BHS,2014,"Honey, natural",0.08700000000000001
BHS,2014,Kiwi fruit,0.062
BHS,2014,Kola nuts,0.0
BHS,2014,"Leeks, other alliaceous vegetables",0.023
BHS,2014,Lemons and limes,0.784
BHS,2014,Lentils,0.006
BHS,2014,Lettuce and chicory,1.211
BHS,2014,Linseed,0.001
BHS,2014,Maize,0.05
BHS,2014,"Mangoes, mangosteens, guavas",0.12
BHS,2014,Maté,0.02
BHS,2014,Meat nes,0.004
BHS,2014,"Meat, cattle",0.224
BHS,2014,"Meat, chicken",7.247
BHS,2014,"Meat, duck",0.066
BHS,2014,"Meat, goat",0.062
BHS,2014,"Meat, goose and guinea fowl",0.0
BHS,2014,"Meat, horse",0.0
BHS,2014,"Meat, pig",1.734
BHS,2014,"Meat, rabbit",0.0
BHS,2014,"Meat, sheep",1.16
BHS,2014,"Meat, turkey",1.2610000000000001
BHS,2014,"Melons, other (inc.cantaloupes)",0.53
BHS,2014,Melonseed,0.0
BHS,2014,"Milk, whole fresh cow",1.464
BHS,2014,"Milk, whole fresh goat",0.0
BHS,2014,Millet,0.0
BHS,2014,Mushrooms and truffles,0.304
BHS,2014,Mustard seed,0.0
BHS,2014,"Nutmeg, mace and cardamoms",0.003
BHS,2014,Nuts nes,0.17500000000000002
BHS,2014,Oats,0.013000000000000001
BHS,2014,Offals nes,0.003
BHS,2014,"Offals, edible, cattle",0.519
BHS,2014,"Offals, edible, goats",0.0
BHS,2014,"Offals, liver chicken",0.0
BHS,2014,"Offals, liver duck",0.006
BHS,2014,"Offals, liver geese",0.0
BHS,2014,"Offals, pigs, edible",0.016
BHS,2014,"Offals, sheep,edible",0.014
BHS,2014,Oilseeds nes,0.01
BHS,2014,Okra,0.0
BHS,2014,Olives,0.003
BHS,2014,"Onions, dry",0.634
BHS,2014,"Onions, shallots, green",0.0
BHS,2014,Oranges,0.438
BHS,2014,Papayas,0.048
BHS,2014,Peaches and nectarines,0.126
BHS,2014,Pears,0.184
BHS,2014,"Peas, dry",0.02
BHS,2014,"Peas, green",0.01
BHS,2014,Pepper (piper spp.),0.097
BHS,2014,Persimmons,0.0
BHS,2014,Pigeon peas,0.018000000000000002
BHS,2014,Pineapples,0.381
BHS,2014,Pistachios,0.01
BHS,2014,Plantains and others,0.423
BHS,2014,Plums and sloes,0.07
BHS,2014,Poppy seed,0.001
BHS,2014,Potatoes,0.707
BHS,2014,Pulses nes,0.005
BHS,2014,"Pumpkins, squash and gourds",0.035
BHS,2014,Quinces,0.0
BHS,2014,Quinoa,0.004
BHS,2014,Rapeseed,0.0
BHS,2014,Raspberries,0.191
BHS,2014,"Rice, paddy",0.655
BHS,2014,Roots and tubers nes,0.061
BHS,2014,Rye,0.0
BHS,2014,Safflower seed,0.0
BHS,2014,Sesame seed,0.006
BHS,2014,"Snails, not sea",0.002
BHS,2014,Sorghum,0.0
BHS,2014,Soybeans,0.001
BHS,2014,Spices nes,0.661
BHS,2014,Spinach,0.094
BHS,2014,Strawberries,0.339
BHS,2014,Sugar beet,0.0
BHS,2014,Sugar cane,0.0
BHS,2014,Sugar crops nes,0.002
BHS,2014,Sunflower seed,0.002
BHS,2014,Sweet corn frozen,0.219
BHS,2014,Sweet corn prep or preserved,0.188
BHS,2014,Sweet potatoes,0.14400000000000002
BHS,2014,"Tangerines, mandarins, clementines, satsumas",0.13
BHS,2014,Taro (cocoyam),0.0
BHS,2014,Tea,0.228
BHS,2014,Tomatoes,0.899
BHS,2014,Vanilla,0.004
BHS,2014,"Vegetables, fresh nes",0.803
BHS,2014,"Vegetables, leguminous nes",0.006
BHS,2014,"Walnuts, with shell",0.0
BHS,2014,Watermelons,0.225
BHS,2014,Wheat,0.002
BHS,2014,Yams,0.014
BHS,2014,Yautia (cocoyam),0.0
BHS,2015,"Almonds, with shell",0.004
BHS,2015,"Anise, badian, fennel, coriander",0.003
BHS,2015,Apples,1.203
BHS,2015,Apricots,0.004
BHS,2015,Areca nuts,0.0
BHS,2015,Artichokes,0.005
BHS,2015,Asparagus,0.165
BHS,2015,Avocados,0.14300000000000002
BHS,2015,Bambara beans,0.0
BHS,2015,Bananas,1.365
BHS,2015,Barley,0.0
BHS,2015,"Beans, dry",0.099
BHS,2015,"Beans, green",0.089
BHS,2015,Berries nes,0.016
BHS,2015,"Brazil nuts, with shell",0.001
BHS,2015,"Broad beans, horse beans, dry",0.0
BHS,2015,Buckwheat,0.0
BHS,2015,Cabbages and other brassicas,0.41300000000000003
BHS,2015,Canary seed,0.0
BHS,2015,Carrots and turnips,0.385
BHS,2015,"Cashew nuts, with shell",0.002
BHS,2015,Cassava,0.0
BHS,2015,Castor oil seed,0.001
BHS,2015,Cauliflowers and broccoli,0.441
BHS,2015,Cereals nes,0.005
BHS,2015,Cherries,0.065
BHS,2015,"Cherries, sour",0.001
BHS,2015,Chestnut,0.0
BHS,2015,Chick peas,0.0
BHS,2015,"Chillies and peppers, dry",0.004
BHS,2015,"Chillies and peppers, green",0.733
BHS,2015,Cinnamon (cannella),0.009000000000000001
BHS,2015,Cloves,0.003
BHS,2015,"Cocoa, beans",0.003
BHS,2015,Coconuts,0.036000000000000004
BHS,2015,"Coffee, green",0.136
BHS,2015,"Cow peas, dry",0.0
BHS,2015,Cucumbers and gherkins,0.114
BHS,2015,Currants,0.001
BHS,2015,Dates,0.008
BHS,2015,Eggplants (aubergines),0.06
BHS,2015,"Eggs, hen, in shell",0.795
BHS,2015,"Eggs, other bird, in shell",0.063
BHS,2015,"Fat, cattle",0.008
BHS,2015,"Fat, goats",0.0
BHS,2015,"Fat, pigs",0.001
BHS,2015,"Fat, sheep",0.0
BHS,2015,Figs,0.004
BHS,2015,Fonio,0.0
BHS,2015,"Fruit, citrus nes",0.0
BHS,2015,"Fruit, fresh nes",0.033
BHS,2015,"Fruit, stone nes",0.022
BHS,2015,"Fruit, tropical fresh nes",0.0
BHS,2015,Garlic,0.123
BHS,2015,Ginger,0.027
BHS,2015,Grapefruit (inc. pomelos),0.135
BHS,2015,Grapes,0.863
BHS,2015,"Groundnuts, with shell",0.01
BHS,2015,"Hazelnuts, with shell",0.0
BHS,2015,"Honey, natural",0.10300000000000001
BHS,2015,Kiwi fruit,0.064
BHS,2015,Kola nuts,0.0
BHS,2015,"Leeks, other alliaceous vegetables",0.029
BHS,2015,Lemons and limes,1.0230000000000001
BHS,2015,Lentils,0.007
BHS,2015,Lettuce and chicory,1.807
BHS,2015,Linseed,0.001
BHS,2015,Maize,0.088
BHS,2015,"Mangoes, mangosteens, guavas",0.138
BHS,2015,Maté,0.026000000000000002
BHS,2015,Meat nes,0.002
BHS,2015,"Meat, cattle",0.441
BHS,2015,"Meat, chicken",8.343
BHS,2015,"Meat, duck",0.088
BHS,2015,"Meat, goat",0.032
BHS,2015,"Meat, goose and guinea fowl",0.0
BHS,2015,"Meat, horse",0.001
BHS,2015,"Meat, pig",2.032
BHS,2015,"Meat, rabbit",0.0
BHS,2015,"Meat, sheep",0.879
BHS,2015,"Meat, turkey",1.553
BHS,2015,"Melons, other (inc.cantaloupes)",0.645
BHS,2015,Melonseed,0.0
BHS,2015,"Milk, whole fresh cow",1.651
BHS,2015,"Milk, whole fresh goat",0.0
BHS,2015,Millet,0.0
BHS,2015,Mushrooms and truffles,0.33
BHS,2015,Mustard seed,0.0
BHS,2015,"Nutmeg, mace and cardamoms",0.005
BHS,2015,Nuts nes,0.14300000000000002
BHS,2015,Oats,0.017
BHS,2015,Offals nes,0.002
BHS,2015,"Offals, edible, cattle",0.51
BHS,2015,"Offals, edible, goats",0.0
BHS,2015,"Offals, liver chicken",0.0
BHS,2015,"Offals, liver duck",0.004
BHS,2015,"Offals, pigs, edible",0.026000000000000002
BHS,2015,"Offals, sheep,edible",0.012
BHS,2015,Oilseeds nes,0.007
BHS,2015,Okra,0.0
BHS,2015,Olives,0.001
BHS,2015,"Onions, dry",0.722
BHS,2015,"Onions, shallots, green",0.0
BHS,2015,Oranges,0.965
BHS,2015,Papayas,0.04
BHS,2015,Peaches and nectarines,0.14
BHS,2015,Pears,0.228
BHS,2015,"Peas, dry",0.017
BHS,2015,"Peas, green",0.012
BHS,2015,Pepper (piper spp.),0.134
BHS,2015,Persimmons,0.0
BHS,2015,Pigeon peas,0.0
BHS,2015,Pineapples,1.293
BHS,2015,Pistachios,0.012
BHS,2015,Plantains and others,0.494
BHS,2015,Plums and sloes,0.08600000000000001
BHS,2015,Poppy seed,0.0
BHS,2015,Potatoes,1.076
BHS,2015,Pulses nes,0.004
BHS,2015,"Pumpkins, squash and gourds",0.044
BHS,2015,Quinces,0.0
BHS,2015,Quinoa,0.007
BHS,2015,Rapeseed,0.0
BHS,2015,Raspberries,0.21
BHS,2015,"Rice, paddy",0.557
BHS,2015,Roots and tubers nes,0.08700000000000001
BHS,2015,Rye,0.001
BHS,2015,Safflower seed,0.0
BHS,2015,Sesame seed,0.006
BHS,2015,"Snails, not sea",0.003
BHS,2015,Sorghum,0.0
BHS,2015,Soybeans,0.002
BHS,2015,Spices nes,0.719
BHS,2015,Spinach,0.12
BHS,2015,Strawberries,0.419
BHS,2015,Sugar beet,0.0
BHS,2015,Sugar cane,0.001
BHS,2015,Sugar crops nes,0.003
BHS,2015,Sunflower seed,0.002
BHS,2015,Sweet corn frozen,0.259
BHS,2015,Sweet corn prep or preserved,0.311
BHS,2015,Sweet potatoes,0.213
BHS,2015,"Tangerines, mandarins, clementines, satsumas",0.107
BHS,2015,Taro (cocoyam),0.0
BHS,2015,Tea,0.47700000000000004
BHS,2015,Tomatoes,0.936
BHS,2015,Vanilla,0.004
BHS,2015,"Vegetables, fresh nes",1.0090000000000001
BHS,2015,"Vegetables, leguminous nes",0.006
BHS,2015,"Walnuts, with shell",0.001
BHS,2015,Watermelons,0.34
BHS,2015,Wheat,0.006
BHS,2015,Yams,0.065
BHS,2015,Yautia (cocoyam),0.0
BHS,2016,"Almonds, with shell",0.001
BHS,2016,"Anise, badian, fennel, coriander",0.0
BHS,2016,Apples,0.9540000000000001
BHS,2016,Apricots,0.0
BHS,2016,Areca nuts,0.0
BHS,2016,Artichokes,0.0
BHS,2016,Asparagus,0.01
BHS,2016,Avocados,0.004
BHS,2016,Bambara beans,0.0
BHS,2016,Bananas,1.411
BHS,2016,Barley,0.0
BHS,2016,"Beans, dry",0.035
BHS,2016,"Beans, green",0.01
BHS,2016,Berries nes,0.0
BHS,2016,Blueberries,0.011
BHS,2016,"Brazil nuts, with shell",0.0
BHS,2016,"Broad beans, horse beans, dry",0.0
BHS,2016,Buckwheat,0.0
BHS,2016,Cabbages and other brassicas,0.275
BHS,2016,Canary seed,0.0
BHS,2016,Carrots and turnips,0.052000000000000005
BHS,2016,"Cashew nuts, with shell",0.0
BHS,2016,Cassava,0.0
BHS,2016,Castor oil seed,0.0
BHS,2016,Cauliflowers and broccoli,0.13
BHS,2016,Cereals nes,0.10200000000000001
BHS,2016,Cherries,0.024
BHS,2016,"Cherries, sour",0.0
BHS,2016,Chestnut,0.003
BHS,2016,Chick peas,0.0
BHS,2016,"Chillies and peppers, dry",0.009000000000000001
BHS,2016,"Chillies and peppers, green",0.536
BHS,2016,Cinnamon (cannella),0.003
BHS,2016,Cloves,0.0
BHS,2016,"Cocoa, beans",0.001
BHS,2016,Coconuts,0.0
BHS,2016,"Coffee, green",0.088
BHS,2016,"Cow peas, dry",0.002
BHS,2016,Cranberries,0.001
BHS,2016,Cucumbers and gherkins,0.0
BHS,2016,Currants,0.0
BHS,2016,Dates,0.001
BHS,2016,Eggplants (aubergines),0.0
BHS,2016,"Eggs, hen, in shell",1.252
BHS,2016,"Eggs, other bird, in shell",0.263
BHS,2016,"Fat, cattle",0.0
BHS,2016,"Fat, goats",0.0
BHS,2016,"Fat, pigs",0.0
BHS,2016,"Fat, sheep",0.0
BHS,2016,Figs,0.0
BHS,2016,Fonio,0.0
BHS,2016,"Fruit, citrus nes",0.0
BHS,2016,"Fruit, fresh nes",0.05
BHS,2016,"Fruit, stone nes",0.0
BHS,2016,"Fruit, tropical fresh nes",0.005
BHS,2016,Garlic,0.036000000000000004
BHS,2016,Ginger,0.007
BHS,2016,Grapefruit (inc. pomelos),0.128
BHS,2016,Grapes,0.607
BHS,2016,"Groundnuts, with shell",0.011
BHS,2016,"Hazelnuts, with shell",0.0
BHS,2016,"Honey, natural",0.05
BHS,2016,Kiwi fruit,0.0
BHS,2016,Kola nuts,0.0
BHS,2016,"Leeks, other alliaceous vegetables",0.0
BHS,2016,Lemons and limes,1.222
BHS,2016,Lentils,0.002
BHS,2016,Lettuce and chicory,1.5270000000000001
BHS,2016,Linseed,0.0
BHS,2016,Maize,0.58
BHS,2016,"Maize, green",0.049
BHS,2016,"Mangoes, mangosteens, guavas",0.126
BHS,2016,Maté,0.0
BHS,2016,Meat nes,0.018000000000000002
BHS,2016,"Meat, buffalo",0.0
BHS,2016,"Meat, cattle",0.24
BHS,2016,"Meat, chicken",20.128
BHS,2016,"Meat, duck",0.043000000000000003
BHS,2016,"Meat, goat",0.023
BHS,2016,"Meat, goose and guinea fowl",0.0
BHS,2016,"Meat, horse",0.0
BHS,2016,"Meat, pig",1.8920000000000001
BHS,2016,"Meat, rabbit",0.0
BHS,2016,"Meat, sheep",0.726
BHS,2016,"Meat, turkey",2.343
BHS,2016,"Melons, other (inc.cantaloupes)",0.562
BHS,2016,"Milk, whole fresh cow",1.176
BHS,2016,"Milk, whole fresh goat",0.0
BHS,2016,Millet,0.0
BHS,2016,Mushrooms and truffles,0.109
BHS,2016,Mustard seed,0.003
BHS,2016,"Nutmeg, mace and cardamoms",0.0
