ISO,Item,Year,DMCi
KHM,Biomass,2007,29315487.7588
KHM,Biomass,2008,32703478.25
KHM,Biomass,2009,34704915.6648
KHM,Biomass,2010,36505424.5631
KHM,Biomass,2011,43524773.865
KHM,Biomass,2012,44289642.1637
KHM,Biomass,2013,44482021.0468
KHM,Biomass,2014,44415174.6892
KHM,Biomass,2015,46673606.125
KHM,Biomass,2016,48858320.5352
KHM,Biomass,2017,51043025.9327
KHM,Fossil fuels,1970,0.0
KHM,Fossil fuels,1971,0.0
KHM,Fossil fuels,1972,0.0
KHM,Fossil fuels,1973,0.0
KHM,Fossil fuels,1974,0.0
KHM,Fossil fuels,1975,0.0
KHM,Fossil fuels,1976,0.0
KHM,Fossil fuels,1977,0.0
KHM,Fossil fuels,1978,0.0
KHM,Fossil fuels,1979,0.0
KHM,Fossil fuels,1980,0.0
KHM,Fossil fuels,1981,0.0
KHM,Fossil fuels,1982,0.0
KHM,Fossil fuels,1983,0.0
KHM,Fossil fuels,1984,0.0
KHM,Fossil fuels,1985,0.0
KHM,Fossil fuels,1986,0.0
KHM,Fossil fuels,1987,0.0
KHM,Fossil fuels,1988,0.0
KHM,Fossil fuels,1989,0.0
KHM,Fossil fuels,1990,0.0
KHM,Fossil fuels,1991,0.0
KHM,Fossil fuels,1992,0.0
KHM,Fossil fuels,1993,0.0
KHM,Fossil fuels,1994,0.0
KHM,Fossil fuels,1995,510000.0
KHM,Fossil fuels,1996,530000.0
KHM,Fossil fuels,1997,553000.0
KHM,Fossil fuels,1998,623000.0
KHM,Fossil fuels,1999,665000.0
KHM,Fossil fuels,2000,691000.0
KHM,Fossil fuels,2001,736000.0
KHM,Fossil fuels,2002,736000.0
KHM,Fossil fuels,2003,798000.0
KHM,Fossil fuels,2004,824000.0
KHM,Fossil fuels,2005,933000.0
KHM,Fossil fuels,2006,1008000.0
KHM,Fossil fuels,2007,1165000.0
KHM,Fossil fuels,2008,1195000.0
KHM,Fossil fuels,2009,1416000.0
KHM,Fossil fuels,2010,1566000.0
KHM,Fossil fuels,2011,1619000.0
KHM,Fossil fuels,2012,1699000.0
KHM,Fossil fuels,2013,1772000.0
KHM,Fossil fuels,2014,2227000.0
KHM,Fossil fuels,2015,3382342.85714
KHM,Fossil fuels,2016,3670542.85715
KHM,Fossil fuels,2017,3958742.85714
KHM,Metal ores,1970,48309.008
KHM,Metal ores,1971,34518.363
KHM,Metal ores,1972,35486.144
KHM,Metal ores,1973,31000.0
KHM,Metal ores,1974,31000.0
KHM,Metal ores,1975,3750.0
KHM,Metal ores,1976,7500.0
KHM,Metal ores,1977,7500.0
KHM,Metal ores,1978,0.0
KHM,Metal ores,1979,0.0
KHM,Metal ores,1980,0.0
KHM,Metal ores,1981,0.0
KHM,Metal ores,1982,0.0
KHM,Metal ores,1983,0.0
KHM,Metal ores,1984,0.0
KHM,Metal ores,1985,0.0
KHM,Metal ores,1986,0.0
KHM,Metal ores,1987,0.0
KHM,Metal ores,1988,0.0
KHM,Metal ores,1989,0.0
KHM,Metal ores,1990,0.0
KHM,Metal ores,1991,0.0
KHM,Metal ores,1992,0.0
KHM,Metal ores,1993,0.0
KHM,Metal ores,1994,0.0
KHM,Metal ores,1995,0.0
KHM,Metal ores,1996,0.0
KHM,Metal ores,1997,0.0
KHM,Metal ores,1998,0.0
KHM,Metal ores,1999,0.0
KHM,Metal ores,2000,165576.205
KHM,Metal ores,2001,167128.076
KHM,Metal ores,2002,158725.529
KHM,Metal ores,2003,136336.971
KHM,Metal ores,2004,162947.55
KHM,Metal ores,2005,198935.03
KHM,Metal ores,2006,533321.101
KHM,Metal ores,2007,296282.91
KHM,Metal ores,2008,1061083.733
KHM,Metal ores,2009,267727.786
KHM,Metal ores,2010,253116.675
KHM,Metal ores,2011,310848.951
KHM,Metal ores,2012,1707251.534
KHM,Metal ores,2013,329877.493
KHM,Metal ores,2014,758336.317
KHM,Metal ores,2015,810260.767975
KHM,Metal ores,2016,862185.21895
KHM,Metal ores,2017,914109.669925
KHM,Non-metallic minerals,1970,503689.1873399999
KHM,Non-metallic minerals,1971,468833.7771899999
KHM,Non-metallic minerals,1972,514756.25662
KHM,Non-metallic minerals,1973,863032.2649889999
KHM,Non-metallic minerals,1974,838683.202179
KHM,Non-metallic minerals,1975,1002651.25727
KHM,Non-metallic minerals,1976,1165619.31216
KHM,Non-metallic minerals,1977,1359587.36715
KHM,Non-metallic minerals,1978,1238024.38214
KHM,Non-metallic minerals,1979,1451180.36891
KHM,Non-metallic minerals,1980,1683336.35568
KHM,Non-metallic minerals,1981,1874992.34235
KHM,Non-metallic minerals,1982,2101648.32912
KHM,Non-metallic minerals,1983,2304304.31599
KHM,Non-metallic minerals,1984,2502960.30267
KHM,Non-metallic minerals,1985,2701616.28974
KHM,Non-metallic minerals,1986,2895272.27561
KHM,Non-metallic minerals,1987,3093928.26328
KHM,Non-metallic minerals,1988,3293584.24895
KHM,Non-metallic minerals,1989,3492240.23652
KHM,Non-metallic minerals,1990,3690896.2232
KHM,Non-metallic minerals,1991,3889552.20987
KHM,Non-metallic minerals,1992,4088208.19644
KHM,Non-metallic minerals,1993,4286864.18311
KHM,Non-metallic minerals,1994,4485520.16968
KHM,Non-metallic minerals,1995,4684176.15735
KHM,Non-metallic minerals,1996,5514471.81204
KHM,Non-metallic minerals,1997,5677439.86643
KHM,Non-metallic minerals,1998,5507244.12142
KHM,Non-metallic minerals,1999,5473137.068109999
KHM,Non-metallic minerals,2000,6198677.9088
KHM,Non-metallic minerals,2001,6655776.63455
KHM,Non-metallic minerals,2002,8036615.59895
KHM,Non-metallic minerals,2003,7823017.9712
KHM,Non-metallic minerals,2004,8818171.31775
KHM,Non-metallic minerals,2005,9743353.6831
KHM,Non-metallic minerals,2006,11645522.2883
KHM,Non-metallic minerals,2007,10766354.2539
KHM,Non-metallic minerals,2008,9053651.0201
KHM,Non-metallic minerals,2009,14332886.0161
KHM,Non-metallic minerals,2010,48611894.4231
KHM,Non-metallic minerals,2011,17382070.6005
KHM,Non-metallic minerals,2012,19052346.6468
KHM,Non-metallic minerals,2013,19219275.6121
KHM,Non-metallic minerals,2014,23393694.154
KHM,Non-metallic minerals,2015,25199394.5777
KHM,Non-metallic minerals,2016,27005095.0014
KHM,Non-metallic minerals,2017,28810795.4251
KIR,Biomass,1970,186064.48
KIR,Biomass,1971,216882.68
KIR,Biomass,1972,150261.56
KIR,Biomass,1973,215553.84
KIR,Biomass,1974,268023.4
KIR,Biomass,1975,138146.24
KIR,Biomass,1976,201637.52
KIR,Biomass,1977,201793.8
KIR,Biomass,1978,247061.12
KIR,Biomass,1979,222636.48
KIR,Biomass,1980,202278.8
KIR,Biomass,1981,263313.24
KIR,Biomass,1982,239628.24
KIR,Biomass,1983,194729.28
KIR,Biomass,1984,304996.36
KIR,Biomass,1985,314472.04
KIR,Biomass,1986,353871.4
KIR,Biomass,1987,391366.04
KIR,Biomass,1988,407755.7
KIR,Biomass,1989,275165.34
KIR,Biomass,1990,211904.26
KIR,Biomass,1991,268092.66
KIR,Biomass,1992,274895.62
KIR,Biomass,1993,277965.5
KIR,Biomass,1994,272541.82
KIR,Biomass,1995,273188.86
KIR,Biomass,1996,335472.16
KIR,Biomass,1997,331659.64
KIR,Biomass,1998,356490.46
KIR,Biomass,1999,370711.3
KIR,Biomass,2000,322247.6
KIR,Biomass,2001,325528.56
KIR,Biomass,2002,333732.2
KIR,Biomass,2003,327048.84
KIR,Biomass,2004,414775.84
KIR,Biomass,2005,420740.52
KIR,Biomass,2006,490731.92
KIR,Biomass,2007,526427.18
KIR,Biomass,2008,509305.62
KIR,Biomass,2009,508073.42
KIR,Biomass,2010,509850.9
KIR,Biomass,2011,512930.22
KIR,Biomass,2012,532373.72
KIR,Biomass,2013,537629.4
KIR,Biomass,2014,570260.0757149999
KIR,Biomass,2015,588909.132857
KIR,Biomass,2016,607594.081857
KIR,Biomass,2017,626279.0308569999
KIR,Fossil fuels,1970,0.0
KIR,Fossil fuels,1971,0.0
KIR,Fossil fuels,1972,0.0
KIR,Fossil fuels,1973,0.0
KIR,Fossil fuels,1974,0.0
KIR,Fossil fuels,1975,0.0
KIR,Fossil fuels,1976,0.0
KIR,Fossil fuels,1977,0.0
KIR,Fossil fuels,1978,0.0
KIR,Fossil fuels,1979,0.0
KIR,Fossil fuels,1980,0.0
KIR,Fossil fuels,1981,0.0
KIR,Fossil fuels,1982,0.0
KIR,Fossil fuels,1983,0.0
KIR,Fossil fuels,1984,0.0
KIR,Fossil fuels,1985,0.0
KIR,Fossil fuels,1986,0.0
KIR,Fossil fuels,1987,0.0
KIR,Fossil fuels,1988,0.0
KIR,Fossil fuels,1989,0.0
KIR,Fossil fuels,1990,0.0
KIR,Fossil fuels,1991,0.0
KIR,Fossil fuels,1992,0.0
KIR,Fossil fuels,1993,0.0
KIR,Fossil fuels,1994,0.0
KIR,Fossil fuels,1995,0.0
KIR,Fossil fuels,1996,0.0
KIR,Fossil fuels,1997,0.0
KIR,Fossil fuels,1998,0.0
KIR,Fossil fuels,1999,0.0
KIR,Fossil fuels,2000,0.0
KIR,Fossil fuels,2001,0.0
KIR,Fossil fuels,2002,0.0
KIR,Fossil fuels,2003,0.0
KIR,Fossil fuels,2004,0.0
KIR,Fossil fuels,2005,0.0
KIR,Fossil fuels,2006,0.0
KIR,Fossil fuels,2007,0.0
KIR,Fossil fuels,2008,0.0
KIR,Fossil fuels,2009,0.0
KIR,Fossil fuels,2010,0.0
KIR,Fossil fuels,2011,0.0
KIR,Fossil fuels,2012,0.0
KIR,Fossil fuels,2013,0.0
KIR,Fossil fuels,2014,0.0
KIR,Fossil fuels,2015,0.0
KIR,Fossil fuels,2016,0.0
KIR,Fossil fuels,2017,0.0
KIR,Metal ores,1970,0.0
KIR,Metal ores,1971,0.0
KIR,Metal ores,1972,0.0
KIR,Metal ores,1973,968.5060000000001
KIR,Metal ores,1974,235.905
KIR,Metal ores,1975,427.339
KIR,Metal ores,1976,215.406
KIR,Metal ores,1977,1168.14
KIR,Metal ores,1978,612.411
KIR,Metal ores,1979,102.123
KIR,Metal ores,1980,986.0
KIR,Metal ores,1981,0.0
KIR,Metal ores,1982,0.0
KIR,Metal ores,1983,68.0
KIR,Metal ores,1984,125.0
KIR,Metal ores,1985,69.66199999999999
KIR,Metal ores,1986,118.253
KIR,Metal ores,1987,54.0
KIR,Metal ores,1988,46.0
KIR,Metal ores,1989,25.0
KIR,Metal ores,1990,199.296
KIR,Metal ores,1991,19.286
KIR,Metal ores,1992,98.0
KIR,Metal ores,1993,125.057
KIR,Metal ores,1994,89.45100000000001
KIR,Metal ores,1995,10.532
KIR,Metal ores,1996,264.68
KIR,Metal ores,1997,107.187
KIR,Metal ores,1998,0.003
KIR,Metal ores,1999,235.609
KIR,Metal ores,2000,0.0
KIR,Metal ores,2001,0.0
KIR,Metal ores,2002,0.0
KIR,Metal ores,2003,0.0
KIR,Metal ores,2004,262.507
KIR,Metal ores,2005,1370.512
KIR,Metal ores,2006,639.492
KIR,Metal ores,2007,736.2869999999999
KIR,Metal ores,2008,860.127
KIR,Metal ores,2009,852.916
KIR,Metal ores,2010,640.114
KIR,Metal ores,2011,806.247
KIR,Metal ores,2012,1581.124
KIR,Metal ores,2013,1037.861
KIR,Metal ores,2014,1100.827465
KIR,Metal ores,2015,1162.38993
KIR,Metal ores,2016,1223.952395
KIR,Metal ores,2017,1285.51486
KIR,Non-metallic minerals,1970,0.0
KIR,Non-metallic minerals,1971,0.0
KIR,Non-metallic minerals,1972,0.0
KIR,Non-metallic minerals,1973,26099.702311
KIR,Non-metallic minerals,1974,261693.15335
KIR,Non-metallic minerals,1975,14668.570594
KIR,Non-metallic minerals,1976,429423.743033
KIR,Non-metallic minerals,1977,435894.082304
KIR,Non-metallic minerals,1978,476707.615328
KIR,Non-metallic minerals,1979,445718.807
KIR,Non-metallic minerals,1980,18.0
KIR,Non-metallic minerals,1981,3277.08714
KIR,Non-metallic minerals,1982,6554.174279999999
KIR,Non-metallic minerals,1983,11587.96242
KIR,Non-metallic minerals,1984,11505.169212
KIR,Non-metallic minerals,1985,7289.625716
KIR,Non-metallic minerals,1986,62567.67397999999
KIR,Non-metallic minerals,1987,15552.668028
KIR,Non-metallic minerals,1988,9823.320732
KIR,Non-metallic minerals,1989,8173.461356
KIR,Non-metallic minerals,1990,25059.966892
KIR,Non-metallic minerals,1991,21995.370356
KIR,Non-metallic minerals,1992,10306.241844
KIR,Non-metallic minerals,1993,22061.782388
KIR,Non-metallic minerals,1994,17135.178264
KIR,Non-metallic minerals,1995,25451.621692
KIR,Non-metallic minerals,1996,25050.122068
KIR,Non-metallic minerals,1997,44471.88924
KIR,Non-metallic minerals,1998,38764.90107
KIR,Non-metallic minerals,1999,50587.38449
KIR,Non-metallic minerals,2000,35453.01459
KIR,Non-metallic minerals,2001,26118.39568
KIR,Non-metallic minerals,2002,17783.776778
KIR,Non-metallic minerals,2003,8449.157873
KIR,Non-metallic minerals,2004,514.877968
KIR,Non-metallic minerals,2005,121917.75825
KIR,Non-metallic minerals,2006,189203.088648
KIR,Non-metallic minerals,2007,277327.604075
KIR,Non-metallic minerals,2008,355188.909443
KIR,Non-metallic minerals,2009,504715.55579
KIR,Non-metallic minerals,2010,28422.608837
KIR,Non-metallic minerals,2011,13232.3500624
KIR,Non-metallic minerals,2012,36784.2367173
KIR,Non-metallic minerals,2013,46410.33037219999
KIR,Non-metallic minerals,2014,61891.35911290001
KIR,Non-metallic minerals,2015,77372.3878534
KIR,Non-metallic minerals,2016,92853.41659400001
KIR,Non-metallic minerals,2017,108334.445334
KOR,Biomass,1970,34093061.2484
KOR,Biomass,1971,35849050.1453
KOR,Biomass,1972,36227543.3173
KOR,Biomass,1973,36932603.594
KOR,Biomass,1974,37716283.3924
KOR,Biomass,1975,43988000.0686
KOR,Biomass,1976,47244016.4083
KOR,Biomass,1977,47351819.6801
KOR,Biomass,1978,52704801.8352
KOR,Biomass,1979,54130463.697
KOR,Biomass,1980,45234081.5031
KOR,Biomass,1981,52271512.1206
KOR,Biomass,1982,50881489.217
KOR,Biomass,1983,52463095.4272
KOR,Biomass,1984,55112210.97
KOR,Biomass,1985,57657918.2582
KOR,Biomass,1986,61229568.8298
KOR,Biomass,1987,61588326.9008
KOR,Biomass,1988,65247843.6205
KOR,Biomass,1989,65200368.9967
KOR,Biomass,1990,61085276.5902
KOR,Biomass,1991,61194254.5953
KOR,Biomass,1992,66732235.3563
KOR,Biomass,1993,68378265.0333
KOR,Biomass,1994,68635597.8442
KOR,Biomass,1995,70743835.9241
KOR,Biomass,1996,75845890.0936
KOR,Biomass,1997,77376575.5808
KOR,Biomass,1998,72372991.8767
KOR,Biomass,1999,77035556.7738
KOR,Biomass,2000,78328109.2297
KOR,Biomass,2001,77294673.3551
KOR,Biomass,2002,74988830.0069
KOR,Biomass,2003,70763015.2417
KOR,Biomass,2004,73369305.0498
KOR,Biomass,2005,72965379.1832
KOR,Biomass,2006,72845601.2469
KOR,Biomass,2007,73385297.6467
KOR,Biomass,2008,78335134.3221
KOR,Biomass,2009,77115739.3206
KOR,Biomass,2010,74962485.9956
KOR,Biomass,2011,76635134.1296
KOR,Biomass,2012,77725209.3597
KOR,Biomass,2013,77667632.0157
KOR,Biomass,2014,77193327.9902
KOR,Biomass,2015,77443183.3493
KOR,Biomass,2016,77600091.9334
KOR,Biomass,2017,77757000.5175
KOR,Fossil fuels,1970,22182000.0
KOR,Fossil fuels,1971,23113000.0
KOR,Fossil fuels,1972,24173000.0
KOR,Fossil fuels,1973,27041000.0
KOR,Fossil fuels,1974,30612000.0
KOR,Fossil fuels,1975,33732000.0
KOR,Fossil fuels,1976,34744000.0
KOR,Fossil fuels,1977,40285000.0001
KOR,Fossil fuels,1978,43148000.0
KOR,Fossil fuels,1979,49282000.0
KOR,Fossil fuels,1980,50583000.0
KOR,Fossil fuels,1981,53635000.0
KOR,Fossil fuels,1982,55350000.0
KOR,Fossil fuels,1983,56944000.0
KOR,Fossil fuels,1984,60638000.0
KOR,Fossil fuels,1985,66183000.0
KOR,Fossil fuels,1986,72377448.2
KOR,Fossil fuels,1987,75165983.08
KOR,Fossil fuels,1988,85239074.0
KOR,Fossil fuels,1989,88237091.3
KOR,Fossil fuels,1990,93665986.0
KOR,Fossil fuels,1991,104628279.12
KOR,Fossil fuels,1992,118365712.06
KOR,Fossil fuels,1993,132410495.8
KOR,Fossil fuels,1994,144080527.56
KOR,Fossil fuels,1995,154333121.54
KOR,Fossil fuels,1996,165501065.28
KOR,Fossil fuels,1997,180141584.24
KOR,Fossil fuels,1998,163013396.14
KOR,Fossil fuels,1999,174299881.42
KOR,Fossil fuels,2000,194637495.38
KOR,Fossil fuels,2001,193625503.44
KOR,Fossil fuels,2002,196702628.64
KOR,Fossil fuels,2003,201910867.74
KOR,Fossil fuels,2004,209636070.98
KOR,Fossil fuels,2005,202715206.28
KOR,Fossil fuels,2006,211959612.64
KOR,Fossil fuels,2007,220915037.78
KOR,Fossil fuels,2008,229538441.74
KOR,Fossil fuels,2009,234404537.3
KOR,Fossil fuels,2010,261434257.34
KOR,Fossil fuels,2011,271293782.98
KOR,Fossil fuels,2012,270891184.0
KOR,Fossil fuels,2013,276395524.72
KOR,Fossil fuels,2014,277906299.06
KOR,Fossil fuels,2015,287011774.7
KOR,Fossil fuels,2016,294490553.598
KOR,Fossil fuels,2017,301969332.495
KOR,Metal ores,1970,2788792.64177
KOR,Metal ores,1971,2945964.75627
KOR,Metal ores,1972,2547860.56447
KOR,Metal ores,1973,4073232.0196
KOR,Metal ores,1974,5414733.1554
KOR,Metal ores,1975,4977141.3848
KOR,Metal ores,1976,6577290.1702
KOR,Metal ores,1977,8842849.3999
KOR,Metal ores,1978,9068294.30673
KOR,Metal ores,1979,12668078.577
KOR,Metal ores,1980,14449764.8289
KOR,Metal ores,1981,16686227.6634
KOR,Metal ores,1982,15142038.4305
KOR,Metal ores,1983,14999175.981
KOR,Metal ores,1984,16097693.0257
KOR,Metal ores,1985,18883086.8618
KOR,Metal ores,1986,19686027.0459
KOR,Metal ores,1987,27930500.7874
KOR,Metal ores,1988,26223890.1655
KOR,Metal ores,1989,27369647.6006
KOR,Metal ores,1990,29102287.7557
KOR,Metal ores,1991,38624523.6507
KOR,Metal ores,1992,33832206.9974
KOR,Metal ores,1993,38471531.7377
KOR,Metal ores,1994,43130296.1617
KOR,Metal ores,1995,46719460.046
KOR,Metal ores,1996,47347439.164
KOR,Metal ores,1997,51086368.47
KOR,Metal ores,1998,31507569.041
KOR,Metal ores,1999,44405433.649
KOR,Metal ores,2000,50422530.994
KOR,Metal ores,2001,55475920.9063
KOR,Metal ores,2002,57900354.1433
KOR,Metal ores,2003,56865316.249
KOR,Metal ores,2004,60072478.9323
KOR,Metal ores,2005,57554124.8597
KOR,Metal ores,2006,57098647.813
KOR,Metal ores,2007,63881253.6617
KOR,Metal ores,2008,69323819.981
KOR,Metal ores,2009,55148620.1137
KOR,Metal ores,2010,70349457.772
KOR,Metal ores,2011,71739106.787
KOR,Metal ores,2012,70725567.993
KOR,Metal ores,2013,68499230.853
KOR,Metal ores,2014,78168690.7733
KOR,Metal ores,2015,79731735.1973
KOR,Metal ores,2016,81294779.6213
KOR,Metal ores,2017,82857824.0452
KOR,Non-metallic minerals,1970,46685018.1135
KOR,Non-metallic minerals,1971,51453797.175
KOR,Non-metallic minerals,1972,43406125.0297
KOR,Non-metallic minerals,1973,57293299.2319
KOR,Non-metallic minerals,1974,50608916.7938
KOR,Non-metallic minerals,1975,57686795.2705
KOR,Non-metallic minerals,1976,68921647.222
KOR,Non-metallic minerals,1977,97921015.5147
KOR,Non-metallic minerals,1978,113346651.488
KOR,Non-metallic minerals,1979,114986131.245
KOR,Non-metallic minerals,1980,90569662.5194
KOR,Non-metallic minerals,1981,91483743.2877
KOR,Non-metallic minerals,1982,115911008.202
KOR,Non-metallic minerals,1983,146861761.354
KOR,Non-metallic minerals,1984,150256509.825
KOR,Non-metallic minerals,1985,150345384.514
KOR,Non-metallic minerals,1986,168079826.161
KOR,Non-metallic minerals,1987,190060977.406
KOR,Non-metallic minerals,1988,216864455.491
KOR,Non-metallic minerals,1989,234879845.042
KOR,Non-metallic minerals,1990,300950771.777
KOR,Non-metallic minerals,1991,353789394.798
KOR,Non-metallic minerals,1992,406551726.366
KOR,Non-metallic minerals,1993,390848919.375
KOR,Non-metallic minerals,1994,430961849.202
KOR,Non-metallic minerals,1995,461028644.895
KOR,Non-metallic minerals,1996,519898376.111
KOR,Non-metallic minerals,1997,531055049.587
KOR,Non-metallic minerals,1998,384929041.521
KOR,Non-metallic minerals,1999,403948406.0969999
KOR,Non-metallic minerals,2000,425102348.488
KOR,Non-metallic minerals,2001,449478089.777
KOR,Non-metallic minerals,2002,460799407.142
KOR,Non-metallic minerals,2003,504789093.799
KOR,Non-metallic minerals,2004,481125064.244
KOR,Non-metallic minerals,2005,420095991.505
KOR,Non-metallic minerals,2006,417137643.993
KOR,Non-metallic minerals,2007,438340871.209
KOR,Non-metallic minerals,2008,424022644.865
KOR,Non-metallic minerals,2009,421428217.279
KOR,Non-metallic minerals,2010,382338333.262
KOR,Non-metallic minerals,2011,369468030.636
KOR,Non-metallic minerals,2012,365409068.436
KOR,Non-metallic minerals,2013,362497060.226
KOR,Non-metallic minerals,2014,360579845.074
KOR,Non-metallic minerals,2015,355716616.961
KOR,Non-metallic minerals,2016,350857388.8469999
KOR,Non-metallic minerals,2017,345998160.734
KWT,Biomass,1970,787914.99263
KWT,Biomass,1971,899001.8043190001
KWT,Biomass,1972,743163.809993
KWT,Biomass,1973,803314.570825
KWT,Biomass,1974,555842.391543
KWT,Biomass,1975,693447.6760720001
KWT,Biomass,1976,731019.76
KWT,Biomass,1977,781925.2142800001
KWT,Biomass,1978,809679.66
KWT,Biomass,1979,956511.86
KWT,Biomass,1980,1031830.9
KWT,Biomass,1981,1049743.45
KWT,Biomass,1982,1449350.19
KWT,Biomass,1983,1143097.12
KWT,Biomass,1984,1576661.69
KWT,Biomass,1985,1464129.99
KWT,Biomass,1986,1404134.6
KWT,Biomass,1987,1509660.32
KWT,Biomass,1988,1530786.02
KWT,Biomass,1989,1613630.74
KWT,Biomass,1990,815658.6
KWT,Biomass,1991,409323.52
KWT,Biomass,1992,1021537.9
KWT,Biomass,1993,1187636.15
KWT,Biomass,1994,1774562.34648
KWT,Biomass,1995,1726928.45593
KWT,Biomass,1996,1609178.7591
KWT,Biomass,1997,2086451.2443
KWT,Biomass,1998,2170974.71201
KWT,Biomass,1999,2163854.79503
KWT,Biomass,2000,2243044.76285
KWT,Biomass,2001,2275967.17732
KWT,Biomass,2002,1990489.05971
KWT,Biomass,2003,2013830.07512
KWT,Biomass,2004,2442232.80098
KWT,Biomass,2005,2293414.33656
KWT,Biomass,2006,3086728.75095
KWT,Biomass,2007,3021052.28785
KWT,Biomass,2008,2580124.32151
KWT,Biomass,2009,3124019.28992
KWT,Biomass,2010,2725702.10171
KWT,Biomass,2011,4257266.74902
KWT,Biomass,2012,3312298.25161
KWT,Biomass,2013,4585754.7765
KWT,Biomass,2014,4878355.811480001
KWT,Biomass,2015,5017683.354590001
KWT,Biomass,2016,5167398.40185
KWT,Biomass,2017,5317136.4241
KWT,Fossil fuels,1970,3412872.0
KWT,Fossil fuels,1971,4158702.0
KWT,Fossil fuels,1972,6992974.0
KWT,Fossil fuels,1973,7692926.0
KWT,Fossil fuels,1974,6650632.0
KWT,Fossil fuels,1975,4419042.0
KWT,Fossil fuels,1976,5642482.0
KWT,Fossil fuels,1977,6938216.0
KWT,Fossil fuels,1978,9335696.0
KWT,Fossil fuels,1979,10730256.0
KWT,Fossil fuels,1980,13640162.0
KWT,Fossil fuels,1981,11689402.0
KWT,Fossil fuels,1982,11660848.0
KWT,Fossil fuels,1983,12468930.0
KWT,Fossil fuels,1984,11755356.0
KWT,Fossil fuels,1985,12788174.0
KWT,Fossil fuels,1986,14995306.0
KWT,Fossil fuels,1987,15313230.0
KWT,Fossil fuels,1988,19320724.0
KWT,Fossil fuels,1989,23242824.0
KWT,Fossil fuels,1990,8703266.0
KWT,Fossil fuels,1991,2348168.0
KWT,Fossil fuels,1992,8502252.0
KWT,Fossil fuels,1993,11829226.0
KWT,Fossil fuels,1994,14633062.0
KWT,Fossil fuels,1995,15199152.0
KWT,Fossil fuels,1996,14927568.0
KWT,Fossil fuels,1997,15321680.0
KWT,Fossil fuels,1998,17523844.0
KWT,Fossil fuels,1999,18711592.0
KWT,Fossil fuels,2000,18676400.0
KWT,Fossil fuels,2001,20104000.0
KWT,Fossil fuels,2002,20727640.0
KWT,Fossil fuels,2003,22316000.0
KWT,Fossil fuels,2004,24022600.0
KWT,Fossil fuels,2005,27593200.0
KWT,Fossil fuels,2006,27089440.0
KWT,Fossil fuels,2007,27657040.0
KWT,Fossil fuels,2008,29882800.0
KWT,Fossil fuels,2009,31994135.26
KWT,Fossil fuels,2010,31717035.2
KWT,Fossil fuels,2011,32364174.4
KWT,Fossil fuels,2012,36949126.0
KWT,Fossil fuels,2013,34662467.2
KWT,Fossil fuels,2014,33773294.4
KWT,Fossil fuels,2015,39824734.069
KWT,Fossil fuels,2016,40645657.7415
KWT,Fossil fuels,2017,41835581.4151
KWT,Metal ores,1970,41682.442
